word,topic_0,topic_1,topic_2,topic_3
Recreation,0.004209066741168499,0.006616426166146994,0.005781983491033316,0.0027328727301210165
Snapshot,6.96646247888566e-06,0.0017820458160713315,0.0002020920510403812,0.0020280438475310802
Beak,1.520785463071661e-05,0.00015923893079161644,0.0007463062065653503,0.006746653001755476
Zookeeper,6.75516685078037e-06,6.2060944401309825e-06,0.00024053121160250157,2.136169860023074e-05
Antelope,6.738604952261085e-06,1.0874494364543352e-05,0.00017577176913619041,4.855551651417045e-06
Yawn,6.833347924839472e-06,6.286481948336586e-06,0.00018277215713169426,0.0004849364922847599
Herding,6.738483079971047e-06,0.0001374687853967771,2.52198260568548e-05,4.8617052925692406e-06
Macrocystis,0.00037607079138979316,0.0013405970530584455,5.061565389041789e-05,4.941040515404893e-06
Date palm,0.0002605986373964697,6.20869923295686e-06,2.1348196241888218e-05,4.862716195930261e-06
Road surface,6.838961326138815e-06,0.00030306002008728683,6.750774900865508e-06,0.000409751693950966
Escarpment,0.0006404911400750279,6.1819346228730865e-06,6.611798653466394e-06,4.871591045230161e-06
Three-toed sloth,0.0003706802090164274,6.390139787981752e-06,6.623310127906734e-06,5.597742074314738e-06
Mid-size car,6.7262135416967794e-06,6.192289674800122e-06,6.61596186546376e-06,9.053755638888106e-05
Feather,1.6520065400982276e-05,0.0005524475709535182,6.709441095154034e-06,0.0010277562541887164
Scrap,5.493622302310541e-05,6.668537935183849e-06,0.00029704783810302615,0.00012408567999955267
Dust,6.762263637938304e-06,6.209332696016645e-06,6.653013315371936e-06,0.00021420748089440167
Deer,7.311311037483392e-06,0.0016519365599378943,6.6262286964047235e-06,5.0913222366943955e-06
Miridae,6.7207502070232294e-06,6.182447577884886e-06,6.605383077840088e-06,0.00014014590124133974
Stratovolcano,0.00012552908447105438,6.184139692777535e-06,6.611760909436271e-06,4.8549964049016126e-06
Ritual,0.0016390248201787472,6.256284450500971e-06,7.324829311983194e-06,6.463831141445553e-06
Terrain,0.0020832119043916464,8.401915692957118e-06,6.33021627436392e-05,5.614468318526633e-05
Track,2.0351328203105368e-05,6.279591161728604e-06,0.00019080936908721924,0.0004505455435719341
Parakeet,6.7312957980902866e-06,6.18750254943734e-06,0.00019084231462329626,4.854588951275218e-06
Fila brasileiro,0.0002975145180243999,6.1940145315020345e-06,6.623310127906734e-06,4.8545562094659545e-06
Non-commissioned officer,0.0007032923167571425,6.254059371713083e-06,0.00015641935169696808,4.88463547299034e-06
Sand,8.163017810147721e-06,0.0001028572951327078,0.0068643176928162575,0.0006855384563095868
Scrubs,6.786419362470042e-06,0.0008597369305789471,6.699287496303441e-06,4.878518211626215e-06
Old world monkey,0.0027970727533102036,3.292630935902707e-05,9.577415767125785e-06,9.51752663240768e-05
Arctic ocean,6.873373422422446e-06,6.8946642386436e-06,0.0007477117469534278,0.0008222669130191207
Aerial photography,0.00015539063315372914,0.007728417403995991,0.00018713020836003125,3.224074680474587e-05
Chest,2.4952787498477846e-05,2.2612188331549987e-05,6.697294338664506e-06,0.0011966879246756434
Standing,0.00024429737823083997,1.1135603017464746e-05,6.7049891185888555e-06,0.0023682008031755686
American staffordshire terrier,0.00012546505604404956,6.193547960720025e-06,6.617438430112088e-06,4.8564825192443095e-06
Bioluminescence,7.687242032261565e-06,0.00040870712837204337,6.675206350337248e-06,4.877927494817413e-06
Sedan,6.762760222045472e-06,6.221655894478317e-06,0.00031479765311814845,5.602177407126874e-05
Sleeve,0.00012568349484354258,6.206757461768575e-06,6.6277584664931055e-06,9.059827425517142e-05
Stenella,6.778831902920501e-06,0.000617732061073184,6.6807087932829745e-06,4.881384938926203e-06
Sporting Group,0.002376533579081297,4.899567647953518e-05,6.958414815017022e-06,6.459662108682096e-05
Spider monkey,0.0005626590573228896,6.229873179108836e-06,6.656890946032945e-06,4.885469479631865e-06
Fjord,0.0002991764049511403,0.0004120989178773016,6.672183189948555e-06,4.8989668357535265e-06
Mountaineering,0.0015261510852724314,6.268766810535453e-06,6.690489499305841e-06,4.914296368951909e-06
Channel,6.860949724796228e-06,0.0017432068707421422,7.158805237850174e-05,4.931893272441812e-06
Adansonia,0.0003177571634296328,6.22781817583018e-06,6.641437721555121e-06,5.967281322227791e-05
Place of worship,8.858747605700046e-05,6.239434242161224e-06,0.0007750948425382376,4.884500413027126e-06
Saddle,0.00012561626499518752,6.179883257573238e-06,6.602592748095049e-06,4.846452156925807e-06
Lingerie,6.159539771033451e-05,0.0003009600914083421,6.731283065164462e-06,0.0002989947097375989
Equestrianism,1.762270403560251e-05,6.223198852239875e-06,0.0006733565824106336,4.881841505266493e-06
Jeans,6.820574071753072e-06,4.5187236537458375e-05,6.715163635817589e-06,0.0006080999155528843
Denim,6.820574071753072e-06,4.5187236537458375e-05,6.715163635817589e-06,0.0006080999155528843
Loggerhead sea turtle,6.821074748586398e-06,8.176828850992024e-05,6.707048214593669e-06,0.0011926229344680905
Winter,0.004966218490153551,0.001513823983259499,0.0015602641506120563,0.002280504209920764
Mound-building termites,9.142651833826676e-06,6.2026742853049655e-06,6.623739409405971e-06,0.00013435157597996294
Weasel,1.0111503797816113e-05,0.0001064004100044258,6.60842624711222e-06,4.851941412198357e-06
King cobra,6.721852969349129e-06,7.419877874781378e-06,6.614510766667081e-06,8.754270675126463e-05
American football,0.0004084268002770841,1.197094843519153e-05,6.6488905758887995e-06,9.36610740609467e-06
Performance,0.004203132353723049,0.0012726018903777003,6.858758297312306e-06,0.00014186119369696826
Real estate,6.717777068843134e-06,6.183668119774666e-06,0.00012345124559942633,4.850312961934833e-06
Divemaster,6.781049705750775e-06,0.0007223793072625995,8.95684861461632e-05,4.881971563008847e-06
Military rank,0.0007032923167571425,6.254059371713083e-06,0.00015641935169696808,4.88463547299034e-06
Camelid,0.0004824232601094991,6.239612957870122e-06,0.00012588404933921993,4.908745722786989e-06
Disco,6.757235041732201e-06,6.2094509303278755e-06,0.00040300149703398347,1.4957721759856213e-05
Landscape,0.014433697797358036,0.006423556245863438,0.016087111085653305,0.000917820434551686
Dressmaker,6.719968496327056e-06,0.00011546978930709884,6.6092579800169915e-06,4.856200121139409e-06
Still life photography,0.0013653220375999808,1.036488356476184e-05,6.736471732438076e-06,0.0003968165547121316
Headpiece,7.266101420100313e-06,0.00011506284499773756,0.000783738330937922,0.0005633541150018573
Forehead,2.005582609854173e-05,6.458722964453045e-06,0.002221054630354047,5.476242677104892e-06
Common bottlenose dolphin,6.803526957810391e-06,0.0013679690891876817,6.708519777021138e-06,4.906110916635953e-06
Earth,8.066738701018039e-06,6.191964985191589e-06,6.6122779571742285e-06,0.00013677870447281748
Bicycle,6.7222117650089785e-06,0.00027584482450038195,6.61299691273598e-06,4.856218765780795e-06
Statue,6.752049557690043e-06,6.214160748641007e-06,6.667260095127858e-06,0.000544432201422751
Plant stem,6.862383088446222e-06,6.320512966340175e-06,6.7656374085345306e-06,0.00032198699773289263
Afterglow,6.769781066395808e-06,0.0008797645568847656,0.00025270276819355786,4.8731567403592635e-06
Ingredient,6.7404239416646305e-06,6.1994455791136716e-06,0.0004410519322846085,4.8572514970146585e-06
Iguanidae,6.751380169589538e-06,0.0004121745878364891,6.647153441008413e-06,4.8667520786693785e-06
Spring,0.0005192920798435807,0.0005249327514320612,8.015305866138078e-06,0.0005868179723620415
Morkie,0.00012555446301121265,6.182630386319943e-06,6.605785983992973e-06,4.855255610891618e-06
Finch,6.744706297467928e-06,6.2024259932513814e-06,6.634145393036306e-06,0.00021555877174250782
Colorfulness,0.0003685596166178584,0.0002764323726296425,4.202532727504149e-05,4.897930011793505e-06
Grass,9.139522262557875e-06,0.004224146716296673,0.011205733753740788,0.005287157371640205
Bull,0.0001226103340741247,6.18191097601084e-06,7.5264238148520235e-06,4.8502943172934465e-06
Wool,0.00029868207639083266,6.210321771504823e-06,6.636220859945752e-06,4.862465630139923e-06
Light fixture,0.00029725415515713394,6.21938988842885e-06,6.967910849198233e-06,4.885334419668652e-06
Symmetry,0.00012500440061558038,6.2858644014340825e-06,7.967703822941985e-06,8.777268521953374e-05
Cougar,6.76788931741612e-06,9.440646863367874e-06,6.6498796513769776e-06,0.0009276290074922144
Trunk,0.00027245646924711764,6.820177077315748e-06,0.0007757951389066875,0.002107036765664816
Marines,6.934631983313011e-06,1.8094546248903498e-05,0.0024601216427981853,4.859582077187952e-06
Patient,6.723711976519553e-06,0.00011548124166438356,6.609188858419657e-06,4.85079863210558e-06
Wolfdog,0.0003024565812665969,6.229255632206332e-06,6.671763003396336e-06,6.598888285225257e-05
Playground slide,6.722122179780854e-06,6.1843697949370835e-06,6.610096534132026e-06,0.00014012450992595404
Woodland,1.714368409011513e-05,0.0008599833236075938,0.0004443064390216023,0.0013641766272485256
Fawn,0.001061827759258449,0.0018365881405770779,9.490064257988706e-05,0.00011719235772034153
Cloud,0.007908104918897152,0.014579178765416145,0.026375262066721916,0.0021066057961434126
Beach,7.635562724317424e-06,0.00025237546651624143,0.004605269059538841,3.971345358877443e-05
Bushmeat,6.789352028135909e-06,2.533430597395636e-05,0.0008169334614649415,1.873652945505455e-05
Pelecaniformes,6.7349687924433965e-06,0.00017151181236840785,6.615911388507811e-06,6.511713763757143e-06
Shirt,0.00012551639520097524,6.185968231875449e-06,6.612839115405222e-06,4.855098268308211e-06
Music venue,7.008497505012201e-06,1.017759132082574e-05,1.4725009350513574e-05,0.0007094152388162911
Soil,0.005714637693017721,7.254140655277297e-05,0.00011280655598966405,0.0009474099497310817
Common snapping turtle,6.743812264176086e-06,1.3064795894024428e-05,0.0006770055624656379,6.158185897220392e-06
Roof,6.885235052322969e-06,0.0008585230680182576,6.81020037518465e-06,4.919416824122891e-06
Uniform,0.001852621790021658,6.207479600561783e-06,7.366132194874808e-06,0.0003015821275766939
Jackal,6.729781034664484e-06,6.187820872582961e-06,6.612013294216013e-06,0.00014008910511620343
Spotted hyena,6.7568421400210354e-06,0.00027327670250087976,6.646164365520235e-06,4.865949449595064e-06
Fun,0.0063682603649795055,0.0004488288250286132,0.0034667907748371363,0.009248628281056881
Extinction,6.722263151459629e-06,6.1855671447119676e-06,0.00012343699927441776,4.848384378419723e-06
Farmworker,6.815053893660661e-06,6.258307621465065e-06,6.712512913509272e-06,0.0003222244558855891
Volcanic rock,1.4344603187055327e-05,6.2022013480600435e-06,0.00041788193630054593,4.859285581915174e-06
Chest hair,2.3070755560183898e-05,4.373256888356991e-05,6.700367521261796e-06,0.00023004044487606734
Fur seal,0.00010962716623907909,0.0006613678415305912,6.668525202258024e-06,3.912856482202187e-05
Indian elephant,0.00012199460616102442,5.570653956965543e-05,3.6330369766801596e-05,0.004168611951172352
Garmon,0.0002993348171003163,6.215678240550915e-06,6.670026323263301e-06,4.889379852102138e-06
Fire,0.00011066013394156471,4.381071630632505e-05,0.0018550112145021558,4.920674200548092e-06
Marriage,0.00018645043019205332,6.189792202349054e-06,6.613230198126985e-06,6.561158897966379e-06
Cave,0.005043849814683199,9.99999338091584e-06,2.7844756914419122e-05,2.4449978809570894e-05
Carcharhiniformes,2.5731202185852453e-05,0.0015036786207929254,6.695864158245968e-06,4.908909886580659e-06
Gecko,6.737036983395228e-06,0.00027278746711090207,6.624029992963187e-06,5.295465143717593e-06
Circle,0.0004709060594905168,0.00033927327604033053,0.00010975175246130675,4.9281698011327535e-06
Strategy video game,3.273029506090097e-05,0.0007921396754682064,3.0510927899740636e-05,4.902112323179608e-06
Automotive exterior,7.367951639025705e-06,0.0018392435740679502,6.696821856166935e-06,2.316748032171745e-05
Wedding ceremony supply,0.0009342449484393001,6.264810508582741e-06,6.7276309891894925e-06,4.896173777524382e-06
Leopard,6.959251095395302e-06,2.320467319805175e-05,2.3230069928104058e-05,0.0013637630036100745
American foxhound,8.786149919615127e-06,0.00010966250556521118,6.609573119931156e-06,4.84849533677334e-06
Christmas,0.000866746879182756,6.244637006602716e-06,3.488191214273684e-05,4.880691449216101e-06
Black-footed ferret,1.0928024494205602e-05,0.00010448005195939913,6.609604952245718e-06,4.850530331168557e-06
Sanitary sewer,6.79517506796401e-06,6.227717221918283e-06,0.0002931587805505842,4.906153208139585e-06
Ballet tutu,0.0002988362102769315,6.198487881192705e-06,6.61681360725197e-06,4.856371560890693e-06
Elephants and Mammoths,0.00010768943320726976,7.745276525383815e-05,0.00010698904225137085,0.006215966306626797
Outdoor recreation,0.0001255001116078347,6.180354830576107e-06,6.6148136284027714e-06,4.861709840042749e-06
Elaeis,0.0001255642855539918,6.184995072544552e-06,6.609277079405729e-06,4.848463049711427e-06
Liger,6.781890533602564e-06,6.229909104149556e-06,3.489335722406395e-05,0.0002749387640506029
